canonical_smiles,r_i_docking_score,n_measurements
COc1ccc(OCc2nc3ccc(Cl)cc3[nH]2)cc1,-6.40242,1
COc1ccc(OCc2nc3ccc(F)cc3[nH]2)cc1,-6.8171,1
COc1ccc(OCc2nc3ccccc3n2Cc2ccc(C)cc2)cc1,-5.04634,1
COc1ccc(OCc2nn3c(-c4ccc(F)cc4)nnc3s2)cc1,-5.84369,1
COc1ccc(OCc2nn3c(-c4ccccc4Cl)nnc3s2)cc1,-4.79731,1
COc1ccc(OCc2nn3c(Cn4nnc5ccccc54)nnc3s2)cc1,-5.88673,1
COc1ccc(OCc2nn3c([C@@H]4COc5ccccc5O4)nnc3s2)cc1,-6.71595,1
COc1ccc(OCc2nn3c([C@H]4COc5ccccc5O4)nnc3s2)cc1,-6.04906,1
COc1ccc(OCc2nnc(-c3ccccc3)o2)cc1,-7.18375,1
COc1ccc(O[C@@H](C)C(=O)NCc2nc(-c3cccc(C)c3)no2)cc1,-6.02391,1
COc1ccc(O[C@@H]2C(=O)N(Cc3ccc4c(c3)OCO4)[C@@H]2c2ccc(F)cc2)cc1,-4.88787,1
COc1ccc(O[C@@H]2C(=O)N(Cc3ccc4c(c3)OCO4)[C@@H]2c2ccc3c(c2)OCO3)cc1,-5.95135,1
COc1ccc(O[C@H]2C(=O)N(CCc3ccc(F)cc3)[C@@H]2c2ccc3c(c2)OCO3)cc1,-6.49316,1
COc1ccc(O[C@H]2O[C@H]3CO[C@@H](c4ccccc4)O[C@@H]3[C@@H](O)[C@@H]2NC(C)=O)cc1,-2.86901,1
COc1ccc(S(=O)(=O)CCC(=O)Nc2nc3c(s2)C[N@@H+](Cc2ccccc2)CC3)cc1,-5.34886,1
COc1ccc(S(=O)(=O)Cc2ccc(C(=O)NCC(OC)OC)o2)cc1,-5.18291,1
COc1ccc(S(=O)(=O)N(C)Cc2nc(-c3cccc(C)c3)no2)cc1,-4.5081,1
COc1ccc(S(=O)(=O)N(C)c2ccc3sc(C(=O)NCc4cccnc4)cc3c2)cc1,-5.82197,1
COc1ccc(S(=O)(=O)N(Cc2nc(-c3ccccc3)no2)C2CCCCC2)cc1,-4.9545,1
COc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)cc1,-2.57653,1
COc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(NC(C)=O)cc3)CC2)cc1,-2.89693,1
COc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3cccc(C(C)=O)c3)CC2)cc1,-5.84341,1
COc1ccc(S(=O)(=O)N2CCC(C[N@H+]3CC[C@@H](C)CC3)CC2)cc1,-3.42991,1
COc1ccc(S(=O)(=O)N2CCN(C(=O)COc3cccc(C)c3)CC2)cc1,-4.61706,1
COc1ccc(S(=O)(=O)N2CCN(C/C=C/c3ccccc3)CC2)cc1,-3.42423,1
COc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3cccc(F)c3)CC2)cc1,-3.89813,1
COc1ccc(S(=O)(=O)N2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc1,-4.79987,1
COc1ccc(S(=O)(=O)N2CCN(Cc3nc(-c4ccccc4OC)oc3C)CC2)cc1,-5.0636,1
COc1ccc(S(=O)(=O)N2CCN(c3cc(N4CCCC4)nc(C)n3)CC2)cc1,-4.8817,1
COc1ccc(S(=O)(=O)N2CCN(c3nc(C)cc(N(C)C)n3)CC2)cc1,-3.27381,1
COc1ccc(S(=O)(=O)N2CCOC23CCN(C(=O)c2ccc([N+](=O)[O-])cc2)CC3)cc1,-1.57218,1
COc1ccc(S(=O)(=O)N2CC[NH+](CC(=O)Nc3ccc(F)cc3F)CC2)cc1,-2.09738,1
COc1ccc(S(=O)(=O)N2C[C@@H](C(=O)Nc3cccc(SC)c3)Oc3ccccc32)cc1,-2.30317,1
COc1ccc(S(=O)(=O)N2C[C@H](C(=O)NCc3ccccc3OC)Oc3cc(C)ccc32)cc1,-2.98028,1
COc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@H]2C(=O)NCc2ccccc2)cc1OC,-1.89201,1
COc1ccc(S(=O)(=O)NCCOc2ccc(-c3ccccc3)nn2)cc1,-3.7807,1
COc1ccc(S(=O)(=O)NCCc2cc3c(OC)ccc(OC)c3[nH]c2=O)cc1,-4.11819,1
COc1ccc(S(=O)(=O)NCCc2nnc3ccc(SCc4ccc(F)cc4)nn23)cc1,-5.71118,1
COc1ccc(S(=O)(=O)NCCc2nnc3ccc(SCc4ccccc4)nn23)cc1,-5.2901,1
COc1ccc(S(=O)(=O)NCCc2nnc3ccc(SCc4ccccc4C)nn23)cc1,-5.15432,1
COc1ccc(S(=O)(=O)NCCc2nnc3ccc(SCc4ccccc4Cl)nn23)cc1,-5.20315,1
COc1ccc(S(=O)(=O)NCCc2nnc3ccc(SCc4cccnc4)nn23)cc1,-4.44515,1
COc1ccc(S(=O)(=O)NCCc2sc(-c3ccc(C)cc3)nc2C)cc1,-2.92138,1
COc1ccc(S(=O)(=O)NC[C@@H](c2ccco2)S(=O)(=O)c2ccc(Cl)cc2)cc1,-5.57165,1
COc1ccc(S(=O)(=O)NC[C@H](c2ccco2)S(=O)(=O)c2ccc(Cl)cc2)cc1,-3.45762,1
COc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCc3ccc(Cl)cc3)cc2)cc1,-6.09881,1
COc1ccc(S(=O)(=O)NCc2cccn2Cc2cc(C)ccc2C)cc1,-5.3887,1
COc1ccc(S(=O)(=O)NCc2cn3c(C)csc3n2)cc1,-5.68883,1
COc1ccc(S(=O)(=O)NCc2nc(-c3ccc(OC)c(OC)c3)no2)cc1,-0.810038,1
COc1ccc(S(=O)(=O)Nc2cc(C(=O)[O-])ccc2N2CCC[C@@H](C)C2)cc1,-0.725812,1
COc1ccc(S(=O)(=O)Nc2cc(C(=O)[O-])ccc2N2CCN(CCC#N)CC2)cc1,-5.46252,1
COc1ccc(S(=O)(=O)Nc2cc(C(=O)[O-])ccc2N2CC[NH+](CC(=O)NC(C)C)CC2)cc1,-3.44752,1
COc1ccc(S(=O)(=O)Nc2cc(OC)c(Cl)cc2OC)cc1,-4.50849,1
COc1ccc(S(=O)(=O)Nc2ccc(-c3ccc(OC)nn3)cc2)cc1,-1.92489,1
COc1ccc(S(=O)(=O)Nc2ccc(NC(C)=O)cc2)cc1-c1noc(C(C)(C)C)n1,-3.45499,1
COc1ccc(S(=O)(=O)Nc2ccc(Nc3cc(N4CCOCC4)nc(C)n3)cc2)cc1,-5.03231,1
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2ccco2)cc1,-5.36351,1
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1,1.34885,1
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(C(=O)c2ccco2)CCC3)c(OC)c1,-4.18483,1
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(C)(=O)=O)CCC3)cc1,-3.97492,1
COc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(OC)nn3)c2)cc1,-4.32753,1
COc1ccc(S(=O)(=O)Nc2cncc(C(=O)Nc3ccc(F)cc3)c2)cc1,-1.27359,1
COc1ccc(S(=O)(=O)[C@@H](CNC(=O)c2ccc(C(F)(F)F)cc2)c2ccco2)cc1,-5.97366,1
COc1ccc(S(=O)(=O)[C@H](CNC(=O)c2cc(OC)c(OC)c(OC)c2)c2ccco2)cc1,-5.01929,1
COc1ccc(S(=O)(=O)[C@H](CNC(=O)c2ccc(C(F)(F)F)cc2)c2ccco2)cc1,-5.11721,1
COc1ccc(S(=O)(=O)[C@H](CNC(=O)c2cccs2)c2ccco2)cc1,-4.92369,1
COc1ccc(S(=O)(=O)[N-]c2ccc(-c3ccc(OC)nn3)cc2)cc1,-4.05851,1
COc1ccc(S(=O)(=O)[N-]c2ccc(NC(C)=O)cc2)cc1-c1noc(C(C)(C)C)n1,-6.18402,1
COc1ccc(S(=O)(=O)[N-]c2ccc3c(c2)N(C(=O)c2ccco2)CCC3)cc1,-2.20994,1
COc1ccc(S(=O)(=O)[N-]c2ccc3c(c2)N(S(C)(=O)=O)CCC3)cc1,-1.33673,1
COc1ccc(S(=O)(=O)[N-]c2cccc(-c3ccc(OC)nn3)c2)cc1,-3.68183,1
COc1ccc(S(=O)(=O)c2cnc(SCC(=O)NCc3ccccc3)[nH]c2=O)cc1,-3.17417,1
COc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3cccc(Cl)c3)[n-]c2=O)cc1,-4.74242,1
COc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3F)[n-]c2=O)cc1,-7.32718,1
COc1ccc([C@@H](CC(=O)NCc2ccco2)N2Cc3ccccc3C2=O)cc1,-5.5066,1
COc1ccc([C@@H](CC(=O)Nc2cc(OC)cc(OC)c2)N2Cc3ccccc3C2=O)cc1,-6.66108,1
COc1ccc([C@@H](CC(=O)Nc2ccc(C(C)=O)cc2)N2Cc3ccccc3C2=O)cc1,-7.14962,1
COc1ccc([C@@H](CC(=O)Nc2ccc(F)cc2)n2cccc2)cc1,-6.50466,1
COc1ccc([C@@H](CC(=O)Nc2ccc([N+](=O)[O-])cc2)N2Cc3ccccc3C2=O)cc1,-6.93759,1
COc1ccc([C@@H](CC(=O)Nc2cccc([N+](=O)[O-])c2)N2Cc3ccccc3C2=O)cc1,-6.29416,1
COc1ccc([C@@H](CC(=O)Nc2ccccc2)n2cccc2)cc1,-5.79265,1
COc1ccc([C@@H](CNC(=O)COc2ccc([N+](=O)[O-])cc2)[NH+]2CCCC2)cc1,-5.71547,1
COc1ccc([C@@H](CNC(=O)c2ccc(OC(C)C)cc2)N2CCCCCC2)cc1,-2.73596,1
COc1ccc([C@@H](CNC(=O)c2ccc(OC(C)C)cc2)N2CCOCC2)cc1,-5.24639,1
COc1ccc([C@@H](CNC(=O)c2ccc(OC(C)C)cc2)[NH+]2CCOCC2)cc1,-3.34273,1
COc1ccc([C@@H](CNC(=O)c2ccc(OCC(C)C)cc2)[NH+]2CCOCC2)cc1,-4.18922,1
COc1ccc([C@@H]2/C(=C(/[O-])Nc3ccccc3)C(C)=Nc3nc(CCCO)nn32)cc1,-6.38641,1
COc1ccc([C@@H]2C(C(=O)Nc3ccccc3)=C(C)Nc3nc(CCCO)nn32)cc1,-2.07906,1
COc1ccc([C@@H]2C/C(=C3/C(=O)NC(=O)N(c4cccc(Cl)c4)C3=O)NN2)cc1O,-5.75924,1
COc1ccc([C@@H]2C/C(=C3/C(=O)NC(=O)N(c4ccccc4OC)C3=O)NN2)cc1O,-6.42067,1
COc1ccc([C@@H]2C=C(Nc3ccc(Cl)cc3)C=C([O-])C2)cc1,-7.15219,1
COc1ccc([C@@H]2C=C(Nc3ccc(F)cc3)C=C(O)C2)cc1,-6.89424,1
COc1ccc([C@@H]2C=C(c3c([O-])n(-c4ccccc4OC)c(=O)[nH]c3=O)NN2C(C)=O)cc1,-4.97294,1
COc1ccc([C@@H]2C=C(c3ccc(-c4ccccc4)cc3)Nc3nnnn32)cc1,-6.53434,1
COc1ccc([C@@H]2C=C(c3ccc(Br)cc3)Nc3nc(CCCO)nn32)cc1,-4.55094,1
COc1ccc([C@@H]2C=C(c3ccc(C)cc3)Nc3nc(CCCO)nn32)cc1,-7.9693,1
COc1ccc([C@@H]2C=C(c3ccccc3)Nc3nc(CCCO)nn32)cc1,-7.9176,1
COc1ccc([C@@H]2C=C3NC(=O)C[C@H](c4ccc(O)c(OC)c4)C3=C(O)C2)cc1,-8.2901,1
COc1ccc([C@@H]2C=C3NC(=O)C[C@H](c4ccc(O)cc4)C3=C(O)C2)cc1,-8.47092,1
COc1ccc([C@@H]2CC(=O)C(/C=N/CC[NH+]3CCN(C(C)=O)CC3)=C(O)C2)cc1,-5.95223,1
COc1ccc([C@@H]2CC(=O)C(/C=[NH+]/CCN3CCN(C(C)=O)CC3)=C(O)C2)cc1,-2.56639,1
COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2ccccc2F)cc1,-4.51414,1
COc1ccc([C@@H]2CC(=O)N=C3NC(SCc4ccc(C)cc4)=NC([O-])=C32)cc1O,-6.0067,1
COc1ccc([C@@H]2CC(=O)N=C3NC(SCc4cccc(C)c4)=NC([O-])=C32)cc1O,-3.57643,1
COc1ccc([C@@H]2CC(=O)N=C3NC(SCc4ccccc4C)=NC([O-])=C32)cc1O,-4.86216,1
COc1ccc([C@@H]2CC(=O)Nc3[nH]c(SCc4cccc(C)c4)nc(=O)c32)cc1O,-5.10036,1
COc1ccc([C@@H]2CC(=O)Nc3c2cnn3-c2ccc(Cl)cc2)cc1,-6.25627,1
COc1ccc([C@@H]2CC(=O)Nc3c2cnn3-c2ccc(F)cc2)cc1,-6.41117,1
COc1ccc([C@@H]2CC(=O)Nc3c2cnn3-c2ccc(F)cc2)cc1O,-5.26803,1
COc1ccc([C@@H]2CC(=O)Nc3c2cnn3-c2cccc(Cl)c2)cc1,-6.1333,1
COc1ccc([C@@H]2CC(=O)Nc3nc(SCc4ccccc4C)[nH]c(=O)c32)cc1O,-5.42451,1
COc1ccc([C@@H]2CC(=O)c3c(C)nc(N4CCN(C)CC4)nc3C2)cc1,-2.72047,1
COc1ccc([C@@H]2CC(=O)c3c(C)nc(N4CC[NH+](C)CC4)nc3C2)cc1,-5.71275,1
COc1ccc([C@@H]2CC(=O)c3c([nH]c(C(=O)OCC(C)C)c3C)C2)cc1,-5.80596,1
COc1ccc([C@@H]2CC(=O)c3cc(C(=O)NCc4ccc(C)cc4)c(=O)[n-]c3C2)cc1,-2.62799,1
COc1ccc([C@@H]2CC(=O)c3cc(C(=O)NCc4ccc(Cl)cc4)c(=O)[nH]c3C2)cc1,-6.15193,1
COc1ccc([C@@H]2CC(=O)c3cc(C(=O)NCc4ccc(F)cc4)c(=O)[nH]c3C2)cc1,-6.29178,1
COc1ccc([C@@H]2CC(=O)c3cnc(N4CC[NH+](CCO)CC4)nc3C2)cc1,-6.77803,1
COc1ccc([C@@H]2CC(=O)c3cnc(Nc4cccc(C)c4)nc3C2)cc1,-4.88102,1
COc1ccc([C@@H]2CC(c3ccc(OC)c(OC)c3)=NN2C(=O)CCC(=O)[O-])cc1,-3.80772,1
COc1ccc([C@@H]2CCCN2C(=O)Nc2ccc(OC)cc2OC)cc1,-5.29016,1
COc1ccc([C@@H]2C[C@H](c3ccc(C)c(C)c3)Nc3nnnn32)cc1,-6.80305,1
COc1ccc([C@@H]2C[C@H](c3ccc(Cl)cc3)Nc3nnnn32)cc1,-7.06052,1
COc1ccc([C@@H]2C[C@H](c3ccc(I)cc3)Nc3ncnn32)cc1,-6.5026,1
COc1ccc([C@@H]2C[C@H](c3ccc(I)cc3)Nc3nnnn32)cc1,-6.43261,1
COc1ccc([C@@H]2C[C@H](c3cccc(OC)c3)Nc3ncnn32)cc1,-7.14468,1
COc1ccc([C@@H]2C[C@H](c3ccccc3OC(F)F)n3ncnc3N2)cc1,-7.069,1
COc1ccc([C@@H]2Oc3c(OC)cccc3[C@H]3CC(c4cccnc4)=NN32)cc1,-6.96145,1
COc1ccc([C@@H]2[C@@H](C(C)=O)C(C)=Nc3ncnn32)cc1,-6.38433,1
COc1ccc([C@@H]2[C@H](C(=O)NCCCN3CCOCC3)CCC(=O)N2c2ccc(OC)cc2)cc1,-3.77839,1
COc1ccc([C@@H]2[C@H](C(=O)NCCC[NH+]3CCCCCC3)CCC(=O)N2c2ccc(OC)cc2)cc1,-4.92684,1
COc1ccc([C@@H]2[C@H](C(=O)NCCC[NH+]3CCOCC3)CCC(=O)N2c2ccc(OC)cc2)cc1,-4.50831,1
COc1ccc([C@@]2(C)SC(NC(C)=O)=NN2C(C)=O)cc1,-6.28475,1
COc1ccc([C@@]2(O)CSC3=C(C#N)[C@@H](c4ccccc4F)CC(=O)N32)cc1,-7.35471,1
COc1ccc([C@H](CC(=O)NCc2ccco2)N2Cc3ccccc3C2=O)cc1,-4.02568,1
COc1ccc([C@H](CC(=O)Nc2cc(C)ccc2OC)n2cccc2)cc1,-4.79072,1
COc1ccc([C@H](CC(=O)Nc2ccc(C(C)=O)cc2)N2Cc3ccccc3C2=O)cc1,-6.58941,1
COc1ccc([C@H](CNC(=O)c2ccc(Br)cc2)N2CCOCC2)cc1,-4.88017,1
COc1ccc([C@H](CNC(=O)c2cccc(OC)c2)N2CCCC2)cc1,-2.59563,1
COc1ccc([C@H](CNC(=O)c2ccccc2)N2CCOCC2)cc1,-4.98112,1
COc1ccc([C@H]2/C(=C(\[O-])Nc3ccccc3)C(C)=Nc3nc(CCCO)nn32)cc1,-6.20098,1
COc1ccc([C@H]2C(C(=O)Nc3ccccc3)=C(C)Nc3nc(CCCO)nn32)cc1OC,-4.12652,1
COc1ccc([C@H]2C/C(=C3/C(=O)NC(=O)N(c4ccccc4OC)C3=O)NN2)cc1O,-5.68509,1
COc1ccc([C@H]2C=C(c3ccc(Br)cc3)Nc3nc(CCCO)nn32)cc1,-6.15754,1
COc1ccc([C@H]2C=C(c3ccc(Br)cc3)Nc3nnnn32)cc1OC,-4.0155,1
COc1ccc([C@H]2C=C(c3ccc(Cl)cc3)Nc3nc([N-]C(=O)CCCC(=O)[O-])nn32)cc1,-4.79299,1
COc1ccc([C@H]2C=C(c3ccccc3)Nc3nc(NC(=O)CCCC(=O)[O-])nn32)cc1,-2.39473,1
COc1ccc([C@H]2C=C(c3ccccc3)Nc3nc([N-]C(=O)CCCC(=O)[O-])nn32)cc1,-2.94905,1
COc1ccc([C@H]2C=C3NC(=O)C[C@H](c4ccc(O)cc4)C3=C([O-])C2)cc1,-5.43729,1
COc1ccc([C@H]2C=C3Nc4nnnn4[C@H](c4cc(OC)c(OC)c(OC)c4)C3=C(O)C2)cc1,-5.84793,1
COc1ccc([C@H]2C=C3Nc4nnnn4[C@H](c4cccc(OC)c4)C3=C(O)C2)cc1,-6.4948,1
COc1ccc([C@H]2C=C3Nc4nnnn4[C@H](c4cccc(OC)c4)C3=C([O-])C2)cc1,-6.46898,1
COc1ccc([C@H]2CC(=O)C(/C=N/CCN3CCN(C(C)=O)CC3)=C(O)C2)cc1,-4.773,1
COc1ccc([C@H]2CC(=O)C(/C=N/CC[NH+]3CCN(C(C)=O)CC3)=C(O)C2)cc1,-5.89507,1
COc1ccc([C@H]2CC(=O)C(/C=[NH+]/CCN3CCN(C(C)=O)CC3)=C(O)C2)cc1,-3.06899,1
COc1ccc([C@H]2CC(=O)N=C3NC(SCc4ccc(C)cc4)=NC([O-])=C32)cc1O,-3.44974,1
COc1ccc([C@H]2CC(=O)N=C3NC(SCc4cccc(C)c4)=NC([O-])=C32)cc1O,-4.911,1
COc1ccc([C@H]2CC(=O)NC3=C2C(=O)C[C@H](c2ccc(OC)c(OC)c2)C3)cc1,-4.42888,1
COc1ccc([C@H]2CC(=O)Nc3[nH]nc(-c4ccccc4)c32)cc1,-5.88307,1
COc1ccc([C@H]2CC(=O)[NH+]=C(SCC(=O)Nc3ccc(Br)cc3)[C@@H]2C#N)cc1,-4.71537,1
COc1ccc([C@H]2CC(=O)[NH+]=C(SCC(=O)Nc3ccccc3)[C@@H]2C#N)cc1,-5.60839,1
COc1ccc([C@H]2CC(=O)[NH+]=C(SCC(=O)OCc3ccccc3)[C@H]2C#N)cc1,-6.27054,1
COc1ccc([C@H]2CC(=O)c3c(C)nc(Nc4ccccc4)nc3C2)cc1,-5.51612,1
COc1ccc([C@H]2CC(=O)c3cnc(NC(=O)c4cc(OC)cc(OC)c4)nc3C2)cc1,-1.92978,1
COc1ccc([C@H]2CC(=O)c3cnc(NC(=O)c4cccc(Cl)c4)nc3C2)cc1,-5.88361,1
COc1ccc([C@H]2CCCN2C(=O)Nc2ccc3c(c2)OCO3)cc1,-5.86088,1
COc1ccc([C@H]2C[C@@H](c3c(Cl)cccc3Cl)n3nc(N)nc3N2)cc1,-5.41022,1
COc1ccc([C@H]2C[C@@H](c3cccc(Br)c3)n3nc(N)nc3N2)cc1,-5.1278,1
COc1ccc([C@H]2C[C@@H](c3ccccc3C)n3nc(N)nc3N2)cc1,-6.40736,1
COc1ccc([C@H]2C[C@@H](c3ccccc3Cl)n3nc(N)nc3N2)cc1,-6.1601,1
COc1ccc([C@H]2C[C@@H](c3ccccc3Cl)n3ncnc3N2)cc1,-6.53148,1
COc1ccc([C@H]2C[C@@H](c3ccccc3OC)n3nc(N)nc3N2)cc1,-6.28408,1
COc1ccc([C@H]2C[C@H](c3ccccc3OC(F)F)n3ncnc3N2)cc1,-5.58747,1
COc1ccc([C@H]2NC(=O)c3[nH]nc(-c4ccco4)c32)cc1,-7.33314,1
COc1ccc([C@H]2Nc3ccc(C)cc3[C@H]3OCCC[C@@H]23)cc1,-6.89845,1
COc1ccc([C@H]2SCC(=O)N2c2ccc(OC)cc2)cc1,-7.36936,1
COc1ccc([C@]2(C)OC(c3cccc([N+](=O)[O-])c3)=NN2C(C)=O)cc1,-6.33309,1
COc1ccc([N+](=O)[O-])cc1NC(=O)CCN1CCC(C(N)=O)CC1,-5.46967,1
COc1ccc([N+](=O)[O-])cc1NC(=O)CC[N@H+]1CC[C@H](C(N)=O)CC1,-5.53065,1
COc1ccc([N-]S(=O)(=O)c2c(C)nc3sccn3c2=O)cc1,-0.992127,1
COc1ccc([N-]S(=O)(=O)c2cc3[nH]c(=O)c(=O)[nH]c3cc2C)cc1,-4.64382,1
COc1ccc([N-]S(=O)(=O)c2ccc(-c3cc(C)no3)s2)c(OC)c1,-4.26531,1
COc1ccc([N-]S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1,-5.06748,1
COc1ccc([S@@](=O)Cc2ccc(C(=O)NCc3cccc(F)c3)o2)cc1,-6.13769,1
COc1ccc([S@](=O)Cc2ccc(C(=O)NCc3cccc(Cl)c3)o2)cc1,-4.67313,1
COc1ccc([S@](=O)Cc2ccc(C(=O)NCc3ccccc3C)o2)cc1,-5.82527,1
COc1ccc2[nH]/c(=N\C(=O)c3nc(SC)ncc3Cl)sc2c1,-1.86382,1
COc1ccc2[nH]/c(=N\S(=O)(=O)c3ccc(C)cc3)sc2c1,-4.48689,1
COc1ccc2[nH]c(COc3ccc(C)cc3)[nH+]c2c1,-4.28519,1
COc1ccc2[nH]c(COc3ccc(C)cc3)nc2c1,-6.72754,1
COc1ccc2[nH]c(COc3ccc(Cl)cc3)[nH+]c2c1,-4.68638,1
COc1ccc2[nH]c(COc3ccc(Cl)cc3)nc2c1,-6.65168,1
COc1ccc2[nH]c(COc3ccc(F)cc3)[nH+]c2c1,-4.70315,1
COc1ccc2[nH]c(COc3ccc(F)cc3)nc2c1,-6.19441,1
COc1ccc2[nH]c(SCC(=O)N3CCN(S(=O)(=O)c4ccc(C)cc4)C3)nc2c1,-3.72188,1
COc1ccc2[nH]c(SCC(=O)Nc3ccc(C#N)cc3)[nH+]c2c1,-4.99327,1
COc1ccc2[nH]c(SCC(=O)Nc3ccc(C#N)cc3)nc2c1,-6.16081,1
COc1ccc2[nH]c(SCC(=O)Nc3ccc(Cl)cc3)nc2c1,-3.67765,1
COc1ccc2[nH]c(SCC(=O)Nc3ccc(NC(C)=O)cc3)[nH+]c2c1,-1.3397,1
COc1ccc2[nH]c(SCC(=O)Nc3ccc([N+](=O)[O-])cc3)[nH+]c2c1,-3.56007,1
COc1ccc2[nH]c(SCC(=O)Nc3ccc([N+](=O)[O-])cc3)nc2c1,-5.99721,1
COc1ccc2[nH]cc(CCN/C(=N\c3nc(C)cc(C)n3)NC(C)=O)c2c1,-1.73627,1
COc1ccc2[nH]cc(CCN3C[C@@H](C(=O)Nc4cc(F)cc(F)c4)CC3=O)c2c1,-7.0445,1
COc1ccc2[nH]cc(CCN3C[C@@H](C(=O)Nc4ccc(Br)cc4)CC3=O)c2c1,-5.31332,1
COc1ccc2[nH]cc(CCN3C[C@@H](C(=O)Nc4ccc(Cl)cc4)CC3=O)c2c1,-5.05029,1
COc1ccc2[nH]cc(CCN3C[C@H](C(=O)Nc4cc(F)cc(F)c4)CC3=O)c2c1,-6.21179,1
COc1ccc2[nH]cc(CCN3C[C@H](C(=O)Nc4ccc(Br)cc4)CC3=O)c2c1,-5.92364,1
COc1ccc2[nH]cc(CCN3C[C@H](C(=O)Nc4ccccc4)CC3=O)c2c1,-5.84121,1
COc1ccc2[nH]cc(CCN[C@@H]3CC(=O)N(c4ccc(Br)cc4)C3=O)c2c1,-3.70039,1
COc1ccc2[nH]cc(CCN[C@H]3CC(=O)N(c4cccc(F)c4)C3=O)c2c1,-5.74069,1
COc1ccc2c(c1)/C(=c1/sc3n(c1=O)CN(c1cccc(C(=O)[O-])c1)CN=3)C(=O)N2,-2.97877,1
COc1ccc2c(c1)CCc1c(C(=O)NC[C@H]3CC[N@@H+](Cc4ccc(C)cc4)CC3)n[nH]c1-2,-3.46402,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cc(C)ccc3OC)n[nH]c1-2,-5.11856,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cc(Cl)ccc3C)n[nH]c1-2,-5.39235,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cc(Cl)ccc3OC)n[nH]c1-2,-5.50862,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cc([N+](=O)[O-])ccc3OC)n[nH]c1-2,-5.43626,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3ccc(C(C)=O)cc3)n[nH]c1-2,-6.09432,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3ccc(C(C)=O)cc3)noc1-2,-6.91281,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cccc(C#N)c3)n[nH]c1-2,-5.99741,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cccc(C)c3)n[nH]c1-2,-5.0601,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cccc(Cl)c3)noc1-2,-5.1711,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cccc(F)c3)n[nH]c1-2,-5.60606,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cccc(O)c3)noc1-2,-5.11492,1
COc1ccc2c(c1)CCc1c(C(=O)Nc3cccc(SC)c3)n[nH]c1-2,-5.48906,1
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)NC[C@H]1CC[N@H+](Cc2cccc(F)c2)CC1,-4.26388,1
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)Nc1cc(Cl)ccc1C,-5.8589,1
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)Nc1cc(Cl)ccc1OC,-5.46625,1
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)Nc1cc([N+](=O)[O-])ccc1OC,-5.70446,1
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)Nc1ccc(C(C)=O)cc1,-6.11292,1
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)Nc1cccc(C#N)c1,-5.92721,1
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)Nc1cccc(C)c1,-3.04481,1
COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)Nc1cccc(F)c1,-5.31067,1
COc1ccc2c(c1)C[C@@H](C(=O)NCCCOC(C)C)CO2,-3.4033,1
COc1ccc2c(c1)C[C@@H](C(=O)NCc1ccccc1)CO2,-7.39194,1
COc1ccc2c(c1)C[C@@H](C(=O)Nc1cccc(Cl)c1)CO2,-6.97266,1
COc1ccc2c(c1)C[C@@H](C(=O)Nc1cccc(F)c1)CO2,-5.14738,1
COc1ccc2c(c1)C[C@@H](NC(=O)NCCCN1CCCC1=O)CO2,-6.65731,1
COc1ccc2c(c1)C[C@@H](NC(=O)NCCCN1CCOCC1)CO2,-7.21802,1
